gene_stable_id,name,chr,start,stop,biotype,FDR,log2FC,p,GFP1 TPM,GFP2 TPM,GFP3 TPM,WT1 TPM,WT2 TPM,WT3 TPM
ENSG00000119446,RBM18,9,122237621,122264840,protein_coding,3.30211e-06,0.7252,3.3527e-07,9.28841,9.33225,7.75388,11.9261,12.8184,10.1819
ENSG00000148187,MRRF,9,122264602,122331337,protein_coding,0.741354,0.120279,0.565636,2.09343,2.57467,2.72727,2.38801,2.46277,1.58202
ENSG00000269970,AL162424.1,9,122372604,122372825,sense_intronic,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000232387,SKA2P1,9,122761843,122762233,processed_pseudogene,0.706524,-0.620517,0.515523,4.55901,2.01854,4.84378,0.0,2.68168,3.28122
ENSG00000136940,PDCL,9,122798388,122828631,protein_coding,0.151641,-0.402079,0.0592328,7.7484,9.92272,10.0332,6.15555,4.48651,6.01818
ENSG00000056586,RC3H2,9,122844555,122905359,protein_coding,0.928385,-0.0211212,0.85406,7.8452,7.23241,7.93381,5.9323,6.52001,5.68795
ENSG00000212447,SNORD90,9,122880212,122880323,snoRNA,,-0.675618,0.868493,0.0,0.0,2.43124,0.0,0.0,0.0
ENSG00000186130,ZBTB6,9,122908055,122913323,protein_coding,0.681274,-0.260111,0.486649,1.98294,2.43269,1.44842,1.27236,1.59468,1.06145
ENSG00000171448,ZBTB26,9,122915565,122931512,protein_coding,0.350533,-0.611079,0.178135,1.41809,1.0706,1.50667,0.693276,0.449154,0.93427
ENSG00000261094,AC007066.2,9,122937622,122940333,sense_overlapping,0.795324,-0.313727,0.636478,1.51983,0.392536,1.21107,0.464384,0.586681,0.957125
ENSG00000011454,RABGAP1,9,122940832,123104866,protein_coding,0.000124558,0.623655,1.74329e-05,6.7663,6.6761,7.14854,7.73083,8.0607,9.49894
ENSG00000213216,AC007066.1,9,123029372,123029753,processed_pseudogene,0.73048,0.160994,0.545564,32.0003,43.3907,36.8323,36.5033,39.8029,24.1828
ENSG00000165209,STRBP,9,123109499,123268576,protein_coding,0.329462,0.228457,0.163506,5.26825,4.87961,5.05688,4.9024,4.60021,4.72259
ENSG00000119522,DENND1A,9,123379653,123930152,protein_coding,5.48434e-05,1.09224,7.06904e-06,1.20968,1.40995,1.48297,2.45654,2.26694,2.25025
ENSG00000106689,LHX2,9,124001669,124033301,protein_coding,0.363161,0.374878,0.187476,3.5603,4.3087,4.97153,4.37626,4.81672,4.09988
LSU-rRNA_Hsa_200,LSU-rRNA_Hsa_200,9,124051458,124051459,rRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119408,NEK6,9,124257605,124353307,protein_coding,0.00135777,-0.718821,0.000245938,7.12747,7.77907,7.6948,3.76548,3.78676,3.4171
ENSG00000136930,PSMB7,9,124353464,124415444,protein_coding,0.145825,-0.157519,0.056381,296.719,293.966,294.756,227.694,230.731,177.257
ENSG00000231744,AL669818.1,9,124598706,124599580,processed_pseudogene,0.823839,-0.407285,0.678496,2.09228,1.29692,2.22296,0.818296,0.861496,1.68656
ENSG00000224020,MIR181A2HG,9,124658466,124698631,antisense,0.224733,-0.920709,0.0973756,7.67378,7.9278,4.4842,2.25093,3.15969,3.09287
ENSG00000136942,RPL35,9,124857879,124861981,protein_coding,0.194692,0.110901,0.0811342,1739.84,1673.29,1749.88,1574.44,1574.6,1312.91
ENSG00000136950,ARPC5L,9,124862129,124877733,protein_coding,0.160761,-0.238212,0.063816,28.5715,28.0518,27.6649,19.2184,19.19,18.6821
ENSG00000136935,GOLGA1,9,124878356,124948492,protein_coding,0.794902,-0.105054,0.635615,4.19282,4.75943,4.01474,2.9861,3.25032,3.39021
ENSG00000199313,RNU4-82P,9,124887409,124887549,snRNA,0.0445516,2.86301,0.013299,1.8143,1.87436,1.92763,15.9655,9.338,7.31243
ENSG00000173611,SCAI,9,124942607,125143506,protein_coding,0.173536,-0.559714,0.0703115,1.14999,1.18806,0.910814,0.490654,0.774836,0.505634
ENSG00000119414,PPP6C,9,125146572,125189939,protein_coding,0.958034,0.0127549,0.909367,19.2088,22.2071,21.8056,17.7195,17.2426,15.9563
ENSG00000235332,RPSAP76,9,125194648,125195821,processed_pseudogene,,-0.512027,0.720365,0.0,1.53816,0.632749,0.291152,0.306523,0.600082
ENSG00000136933,RABEPK,9,125200541,125234158,protein_coding,0.00101109,-0.863258,0.00017712,8.28999,7.48421,7.0621,3.65117,3.53641,2.85961
ENSG00000044574,HSPA5,9,125234852,125241343,protein_coding,0.0132468,0.172653,0.00320503,162.403,165.303,165.665,150.367,148.17,145.493
ENSG00000165219,GAPVD1,9,125261793,125367207,protein_coding,0.221428,-0.252143,0.0954507,4.5257,4.89354,4.60908,3.07231,3.0414,3.28425
ENSG00000214593,AL354710.1,9,125263844,125264090,processed_pseudogene,0.782388,-0.308505,0.618317,9.29276,18.134,9.87321,4.03826,8.50289,11.4443
ENSG00000119487,MAPKAP1,9,125437392,125707234,protein_coding,0.0038119,0.451994,0.000776553,12.1824,12.7115,12.6197,14.2937,15.0483,11.7227
ENSG00000167081,PBX3,9,125747344,125967377,protein_coding,0.477488,-0.250662,0.278097,7.3138,5.74563,6.39458,4.99089,3.92117,4.14532
ENSG00000196814,MVB12B,9,126326828,126507041,protein_coding,9.04068e-07,0.888975,8.20754e-08,3.68436,3.84401,4.7284,5.99214,6.08318,6.02806
ENSG00000252985,RF00108,9,126426892,126426970,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169155,ZBTB43,9,126805005,126838210,protein_coding,0.00425832,0.679976,0.000879484,3.92601,3.27455,3.55895,3.69782,4.18965,5.8431
ENSG00000177125,ZBTB34,9,126860664,126885878,protein_coding,0.101543,0.444185,0.0358829,3.07602,3.25729,2.69622,2.78203,3.7205,3.33188
ENSG00000136828,RALGPS1,9,126914773,127223166,protein_coding,0.0101443,1.20432,0.0023654,0.61332,0.422415,0.465449,0.913797,0.661401,1.17712
ENSG00000136895,GARNL3,9,127224264,127393660,protein_coding,0.0097002,1.41948,0.00224598,0.561828,0.754553,0.477536,1.53813,1.09883,1.18882
ENSG00000271833,AL445222.1,9,127366769,127367397,sense_intronic,0.271795,1.36242,0.126254,1.21339,0.835701,1.7189,3.95466,0.832688,2.85278
ENSG00000136856,SLC2A8,9,127397137,127408424,protein_coding,1.53036e-07,1.15273,1.22221e-08,8.07395,6.19955,7.30312,13.3351,12.2421,12.7528
ENSG00000196152,ZNF79,9,127424373,127445372,protein_coding,4.73758e-05,2.79824,6.02276e-06,0.331019,0.227985,0.703391,2.80503,2.04446,2.11241
ENSG00000197958,RPL12,9,127447673,127451406,protein_coding,0.000444159,0.261071,7.09735e-05,1256.39,1214.79,1216.11,1236.28,1273.92,1027.78
ENSG00000201302,SNORA65,9,127448500,127448630,snoRNA,,0.275557,0.857632,1.95386,2.01854,4.15181,3.82081,2.01126,1.96873
ENSG00000148356,LRSAM1,9,127451485,127503501,protein_coding,0.438023,-0.555842,0.24502,1.17798,1.7494,1.56445,0.935822,0.833653,0.667657
ENSG00000136830,FAM129B,9,127505338,127578989,protein_coding,0.0366396,0.218175,0.0106134,41.954,40.0741,42.087,38.7935,39.4085,37.1724
ENSG00000136854,STXBP1,9,127579369,127696027,protein_coding,0.00743177,0.591814,0.00164022,3.70857,3.57832,3.27112,4.41288,5.042,3.31376
ENSG00000279571,AL162426.1,9,127690097,127690840,lincRNA,,-0.284388,0.899638,0.0,0.0,1.08964,0.0,0.0,0.688924
ENSG00000187024,PTRH1,9,127690347,127724873,protein_coding,0.8287,0.132637,0.686189,2.43348,2.17429,2.02645,1.99351,1.82795,1.9881
ENSG00000283874,MIR3911,9,127690686,127690795,miRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160404,TOR2A,9,127731523,127735313,protein_coding,0.130371,0.577782,0.0488849,3.4851,4.12994,3.59388,5.01115,4.64262,3.71819
ENSG00000136807,CDK9,9,127785678,127790787,protein_coding,0.615827,0.612287,0.413675,0.53795,0.277879,0.66681,0.525985,0.461461,0.813066
ENSG00000136877,FPGS,9,127794596,127814327,protein_coding,0.91833,-0.0434632,0.834012,9.63282,10.4755,9.91131,9.12114,8.03702,6.13018
ENSG00000222421,RF00019,9,127832634,127832743,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106992,AK1,9,127866485,127877675,protein_coding,3.75739e-41,1.86478,3.36975e-43,14.887,13.3645,11.7808,41.5594,40.9,34.3454
ENSG00000257524,AL157935.2,9,127867849,127906022,protein_coding,3.30113e-05,0.683986,4.0713e-06,12.7168,11.6245,10.1864,16.3399,15.8318,12.2768
ENSG00000160408,ST6GALNAC6,9,127885320,127905408,protein_coding,3.28182e-05,-1.21931,4.04319e-06,8.60404,8.5106,7.19647,3.22187,3.01508,2.12126
ENSG00000136840,ST6GALNAC4,9,127907885,127917041,protein_coding,0.355211,-0.352538,0.181706,12.2088,9.53659,9.17487,6.84208,7.81633,4.80066
ENSG00000136908,DPM2,9,127935098,127938484,protein_coding,0.837341,0.131913,0.699265,5.29942,4.83823,4.5829,5.30205,5.70882,1.98688
ENSG00000167106,FAM102A,9,127940581,127980989,protein_coding,0.0039876,0.421684,0.000816002,11.6947,12.0271,12.65,12.5729,13.8903,12.4768
ENSG00000171169,NAIF1,9,128061232,128068206,protein_coding,0.354236,-0.346944,0.181037,5.30729,5.32852,6.67124,4.89689,2.92396,3.01277
ENSG00000148339,SLC25A25,9,128068200,128109245,protein_coding,0.862136,0.0675743,0.735321,5.47133,4.8531,6.51769,4.75523,4.94938,4.39923
ENSG00000148334,PTGES2,9,128120692,128128462,protein_coding,0.66714,-0.159287,0.468753,13.0736,9.9047,11.9059,9.61758,7.81828,7.5275
ENSG00000148346,LCN2,9,128149070,128153453,protein_coding,,2.11865,0.483366,0.0,0.0,0.0,0.238801,0.251408,0.0
ENSG00000171159,C9orf16,9,128160264,128163924,protein_coding,0.291735,0.700104,0.138095,5.05118,9.69128,3.83335,9.52489,11.1419,3.63544
ENSG00000148337,CIZ1,9,128161250,128204383,protein_coding,0.895623,-0.0384469,0.792881,10.1844,11.1931,11.6032,9.74597,9.54671,6.41912
ENSG00000106976,DNM1,9,128191654,128255248,protein_coding,0.371082,-0.38307,0.193436,3.30997,2.15694,3.73313,1.44391,2.09674,2.10372
ENSG00000167110,GOLGA2,9,128255828,128275995,protein_coding,0.333535,-0.212566,0.166025,11.092,11.8623,13.2062,8.06588,7.5163,9.26691
ENSG00000175854,SWI5,9,128275378,128316123,protein_coding,0.475685,0.237239,0.276206,10.9364,11.4576,12.7651,10.6932,12.5262,9.9332
ENSG00000167112,TRUB2,9,128305158,128322447,protein_coding,0.337559,-0.255144,0.16942,5.52382,6.09356,6.01806,4.16515,3.90317,3.72629
ENSG00000167113,COQ4,9,128322543,128334072,protein_coding,0.148585,-0.340375,0.0577083,15.7607,13.5512,15.7729,10.5386,9.52491,8.40139
ENSG00000167114,SLC27A4,9,128340526,128361470,protein_coding,0.654508,0.301758,0.454014,1.96657,2.11293,1.50437,1.69209,2.7531,1.10966
ENSG00000223551,TMSB4XP4,9,128342152,128342770,processed_pseudogene,0.322297,-0.184153,0.158638,165.636,184.706,193.012,108.102,120.578,151.987
ENSG00000167118,URM1,9,128371318,128392016,protein_coding,0.113176,-0.291157,0.0412074,14.3992,13.8643,13.7076,8.61632,8.77475,9.98205
ENSG00000272593,AL359091.3,9,128391460,128392016,lincRNA,,-2.19398,0.245059,1.37052,0.471961,0.970747,0.0,0.0,0.460315
ENSG00000167123,CERCAM,9,128411750,128437351,protein_coding,0.25713,0.587358,0.116799,0.837063,1.10499,1.28461,1.54595,1.38822,0.937148
ENSG00000273186,AL359091.5,9,128431597,128432006,sense_intronic,0.816891,-0.285766,0.66609,7.45239,7.05749,5.27858,4.25054,7.67131,1.25152
ENSG00000136811,ODF2,9,128455185,128501292,protein_coding,0.00611952,-0.753653,0.00131797,6.22579,4.77204,4.74762,2.65093,2.06732,2.73186
ENSG00000119392,GLE1,9,128504699,128542288,protein_coding,0.372465,0.157445,0.194449,19.3042,20.8429,19.4305,17.6685,18.1531,17.2573
ENSG00000197694,SPTAN1,9,128552557,128633662,protein_coding,0.0135707,-0.540011,0.00330029,4.82905,4.77333,4.43392,2.33168,2.36272,3.00358
ENSG00000280758,AL356481.3,9,128630327,128631685,antisense,0.0887537,2.61424,0.0304386,0.883486,0.456366,0.0,2.59151,1.81888,2.22552
ENSG00000119333,WDR34,9,128633660,128656787,protein_coding,5.64614e-14,1.48595,2.15112e-15,13.0719,14.0002,11.9771,34.4739,34.5656,18.8507
ENSG00000119335,SET,9,128683423,128696400,protein_coding,5.66269e-05,-0.376129,7.336e-06,275.059,273.061,267.926,154.488,157.149,189.115
ENSG00000160447,PKN3,9,128702502,128720916,protein_coding,0.218375,-0.86909,0.0938058,2.02124,1.46944,1.11351,0.805152,0.847658,0.377152
ENSG00000264438,RN7SL560P,9,128709779,128710043,misc_RNA,,2.15499,0.470745,0.0,0.0,0.0,0.94073,0.0,0.969451
ENSG00000160446,ZDHHC12,9,128720869,128724127,protein_coding,0.322763,0.387734,0.158909,8.25874,9.29053,9.16458,10.4078,11.3351,6.28742
ENSG00000223478,AL441992.1,9,128724444,128733194,antisense,0.92347,-0.124931,0.844204,4.20224,5.30609,3.96864,3.19572,2.88379,3.76375
ENSG00000160445,ZER1,9,128729785,128772414,protein_coding,0.127006,0.804246,0.0473706,0.929985,1.14091,1.11158,1.93226,1.07697,1.40559
ENSG00000107021,TBC1D13,9,128787252,128810430,protein_coding,0.185371,0.430256,0.0762309,3.95334,3.53964,3.57023,3.73657,4.20513,3.98343
ENSG00000167136,ENDOG,9,128818499,128822676,protein_coding,0.00269263,-0.823017,0.000527408,22.8491,18.1052,23.0978,10.1944,10.0475,8.71744
ENSG00000198917,SPOUT1,9,128819650,128829794,protein_coding,0.998794,-0.000351487,0.998132,10.5561,10.4742,11.9758,8.92181,9.14725,8.2928
ENSG00000286112,AL441992.2,9,128819662,128881931,protein_coding,0.974942,-0.00962049,0.948371,6.66893,6.55084,7.58882,5.52291,5.73945,5.25089
ENSG00000171097,KYAT1,9,128832941,128882494,protein_coding,0.859541,0.193373,0.731785,1.15895,0.897982,1.12872,0.755446,1.19299,0.973137
ENSG00000136802,LRRC8A,9,128882111,128918039,protein_coding,0.835437,0.0622999,0.696652,10.1857,8.26402,10.312,8.86416,8.3989,6.77049
ENSG00000175283,DOLK,9,128945529,128947619,protein_coding,0.791335,0.148512,0.629504,4.49669,4.14332,5.29405,4.04019,4.25348,4.04108
ENSG00000095319,NUP188,9,128947698,129007096,protein_coding,0.040439,-0.333945,0.0118834,12.6354,12.1311,12.0015,8.29443,7.62929,7.37799
ENSG00000148341,SH3GLB2,9,129007035,129028303,protein_coding,0.349766,0.268965,0.177608,10.4674,9.24409,12.3768,12.3805,11.6438,6.97464
ENSG00000148343,MIGA2,9,129036620,129072082,protein_coding,0.395658,0.394655,0.211505,1.83567,2.3881,2.74491,2.32665,2.7994,2.19216
ENSG00000167130,DOLPP1,9,129081110,129090438,protein_coding,0.00317913,-0.57655,0.000633494,21.3132,19.7201,22.8933,12.0226,10.608,11.5637
ENSG00000095321,CRAT,9,129094793,129111189,protein_coding,0.482613,0.252918,0.282946,5.24643,5.18781,5.09635,6.08241,4.8605,3.85149
ENSG00000119383,PTPA,9,129110949,129148946,protein_coding,0.0149417,-0.533436,0.00369532,6.81976,7.23214,7.43767,4.81338,3.90522,3.14003
ENSG00000268707,AL158151.4,9,129170433,129170940,lincRNA,,1.1951,0.639341,0.0,0.517574,0.0,0.0,0.515708,0.504803
ENSG00000188483,IER5L,9,129175551,129178262,protein_coding,0.0011858,1.09942,0.000211192,2.24864,2.80704,3.58363,5.49656,5.11162,4.15387
ENSG00000268050,AL158151.3,9,129175806,129177575,antisense,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268615,AL353803.5,9,129328260,129328401,lincRNA,,1.24794,0.759733,0.0,0.0,0.0,1.76137,0.0,0.0
ENSG00000233901,LINC01503,9,129332299,129359538,lincRNA,1.12538e-05,6.14037,1.25976e-06,0.0,0.164624,0.0,3.2719,2.78851,3.85348
ENSG00000204054,LINC00963,9,129483450,129513686,processed_transcript,0.303374,-0.284978,0.145419,2.35277,2.45057,2.27434,1.30107,1.56827,1.76829
ENSG00000148335,NTMT1,9,129608883,129636131,protein_coding,0.0915385,-0.391885,0.0316154,12.9918,12.5088,13.3338,8.81419,8.64268,6.23363
ENSG00000148331,ASB6,9,129634603,129642169,protein_coding,0.219991,-0.414913,0.0946585,4.28649,4.03097,3.91197,2.84784,2.31935,2.15956
ENSG00000167157,PRRX2,9,129665646,129722674,protein_coding,0.626072,-0.183378,0.424185,17.3228,21.9178,19.4387,15.6053,17.2306,8.62923
ENSG00000148344,PTGES,9,129738330,129753042,protein_coding,0.257813,1.4495,0.117236,0.145061,0.599452,0.462366,1.41835,0.447968,0.730826
ENSG00000136816,TOR1B,9,129803156,129811281,protein_coding,0.563671,-0.208272,0.35937,7.05046,8.81729,7.98367,6.44012,5.06121,4.95419
ENSG00000136827,TOR1A,9,129812941,129824244,protein_coding,8.47653e-12,0.908188,4.01187e-13,21.2402,22.6255,24.087,36.4782,34.7788,30.6058
ENSG00000136819,C9orf78,9,129827289,129835863,protein_coding,0.734763,-0.0642061,0.553237,57.4512,61.5458,56.0783,41.5074,49.2339,43.2024
ENSG00000136878,USP20,9,129834697,129881838,protein_coding,0.823392,-0.169314,0.677913,1.54947,1.1434,1.52866,1.24447,0.74053,1.00367
ENSG00000148358,GPR107,9,130053425,130140169,protein_coding,0.126112,0.356997,0.0469989,4.17472,3.67132,3.81231,3.81199,3.87117,4.24125
ENSG00000107130,NCS1,9,130172403,130237303,protein_coding,5.71266e-19,1.2498,1.45846e-20,7.31968,7.36555,7.82737,15.7079,14.5801,12.4998
ENSG00000107164,FUBP3,9,130578964,130638352,protein_coding,0.825643,0.0633972,0.681928,13.4533,13.7322,14.636,10.3185,12.9364,11.6888
ENSG00000130713,EXOSC2,9,130693720,130704894,protein_coding,0.255907,-0.333645,0.116093,10.9893,13.6753,13.5332,7.81444,9.38391,7.0464
ENSG00000097007,ABL1,9,130713945,130887675,protein_coding,0.901592,0.04517,0.805271,4.83973,5.25855,5.45232,3.99779,3.99411,4.79248
ENSG00000126883,NUP214,9,131125585,131234663,protein_coding,0.59062,-0.173056,0.386764,3.56365,3.33249,3.49248,2.2228,2.2769,2.84785
ENSG00000130723,PRRC2B,9,131373635,131500197,protein_coding,6.39074e-09,0.738713,4.12495e-10,5.15218,5.32272,5.52159,6.78978,7.49412,7.04222
ENSG00000235284,SNORD62A,9,131485664,131485750,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000231587,SNORD62B,9,131490485,131490571,snoRNA,,1.24794,0.759733,0.0,0.0,0.0,2.88782,0.0,0.0
ENSG00000130714,POMT1,9,131502901,131523806,protein_coding,0.328845,-0.481871,0.163088,2.52129,2.90244,2.90839,1.76087,1.85383,1.16136
ENSG00000230289,AL358781.2,9,131516557,131522229,antisense,,-0.675618,0.868493,0.0,0.0,0.570545,0.0,0.0,0.0
ENSG00000130717,UCK1,9,131523800,131531264,protein_coding,0.0254207,0.452171,0.0068594,15.904,14.8826,13.5913,17.6912,16.727,14.167
ENSG00000107263,RAPGEF1,9,131576769,131740074,protein_coding,2.06823e-14,0.983411,7.54125e-16,8.99637,7.38286,8.36351,12.556,14.4138,12.2083
ENSG00000160563,MED27,9,131852927,132079867,protein_coding,0.864403,0.0462621,0.738952,14.5846,16.037,18.027,13.3424,14.2698,12.513
ENSG00000107290,SETX,9,132261355,132354986,protein_coding,0.561019,0.148424,0.356525,3.60979,4.26874,3.44933,3.30752,3.08484,3.61439
ENSG00000125482,TTF1,9,132375547,132406851,protein_coding,0.472824,-0.157183,0.27374,19.328,20.5502,19.4229,11.8113,15.0876,15.5801
ENSG00000125485,DDX31,9,132592996,132670401,protein_coding,0.694305,0.169926,0.50333,2.94028,2.49868,3.17432,2.73578,3.07547,1.95917
ENSG00000125484,GTF3C4,9,132670034,132694953,protein_coding,0.0388325,-0.338534,0.0113477,7.19219,7.45929,7.28323,4.64236,4.71393,4.50102
ENSG00000165699,TSC1,9,132891347,132946874,protein_coding,0.765739,0.119446,0.596461,1.69061,1.77152,1.79621,1.58217,1.4668,1.50879
ENSG00000234907,AL593851.1,9,132962510,132962667,processed_pseudogene,,-0.675618,0.868493,0.0,0.0,1.7189,0.0,0.0,0.0
ENSG00000196205,EEF1A1P5,9,133019485,133020874,processed_pseudogene,0.634446,-0.551745,0.432101,105.331,295.66,150.963,40.2299,180.709,82.5478
ENSG00000148308,GTF3C5,9,133030674,133058503,protein_coding,0.59825,0.1438,0.394968,12.4722,12.5296,12.8857,12.8676,11.6875,8.92696
ENSG00000170835,CEL,9,133061977,133071861,protein_coding,0.000713168,3.60348,0.000120449,0.0,0.330214,0.1132,2.18767,0.877396,1.18091
ENSG00000160271,RALGDS,9,133097719,133149334,protein_coding,1.64554e-65,2.22118,7.64816e-68,7.46754,8.20716,8.72174,26.5131,30.8022,33.3527
ENSG00000148296,SURF6,9,133328775,133336188,protein_coding,0.169416,-0.291482,0.0682278,12.1753,10.7195,10.5143,6.86122,7.40866,7.55417
ENSG00000201451,RF00019,9,133337727,133337824,misc_RNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148297,MED22,9,133338322,133348131,protein_coding,0.161362,-0.517811,0.0640865,2.22086,2.33138,2.13123,1.36592,1.51178,0.866231
ENSG00000148303,RPL7A,9,133348217,133351426,protein_coding,0.000693654,0.21488,0.000116563,853.434,860.734,856.964,826.247,844.674,716.372
ENSG00000206611,SNORD24,9,133349395,133349470,snoRNA,,0.28617,0.927591,0.0,0.0,3.59823,0.0,3.48619,0.0
ENSG00000200831,SNORD36B,9,133350094,133350168,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000199744,SNORD36A,9,133350455,133350528,snoRNA,0.66205,-0.86845,0.462253,10.4384,14.3786,14.7873,6.80419,10.7451,0.0
ENSG00000252542,SNORD36C,9,133350846,133350912,snoRNA,,0.28617,0.928059,3.84852,0.0,0.0,0.0,3.96157,0.0
ENSG00000148290,SURF1,9,133351757,133356676,protein_coding,0.027112,0.540979,0.00738142,19.5386,21.6272,16.8049,23.4252,24.9013,19.2186
ENSG00000148291,SURF2,9,133356549,133361158,protein_coding,0.922195,0.0522136,0.841375,17.0758,17.326,16.5225,15.2053,15.3802,11.6753
ENSG00000148248,SURF4,9,133361449,133376166,protein_coding,0.00949209,-0.307963,0.00218599,45.4003,40.3351,45.0574,29.2524,27.871,27.2817
ENSG00000148300,REXO4,9,133406058,133418096,protein_coding,0.951084,-0.0238405,0.896372,10.6233,13.6445,12.9138,8.88979,9.75318,10.5113
ENSG00000160325,CACFD1,9,133459964,133470848,protein_coding,3.56536e-08,2.54703,2.5907e-09,0.934456,0.789863,0.54154,3.57163,4.63465,2.48231
ENSG00000160326,SLC2A6,9,133471093,133479127,protein_coding,0.5645,1.13217,0.360665,0.0976556,0.302665,0.103755,0.0954836,0.603146,0.196797
ENSG00000160293,VAV2,9,133761893,133992604,protein_coding,1.41977e-06,0.952545,1.33185e-07,4.70283,4.2448,4.36543,7.45397,7.33791,5.83598
ENSG00000235106,BRD3OS,9,134025480,134034666,protein_coding,0.0928774,-0.676262,0.0321751,2.58426,2.12679,2.04762,0.94219,1.4879,0.970956
ENSG00000169925,BRD3,9,134030304,134068535,protein_coding,1.20986e-05,0.57822,1.36421e-06,8.78448,9.11388,9.61118,11.3303,11.3128,10.1696
ENSG00000196363,WDR5,9,134135364,134159968,protein_coding,0.141403,0.258325,0.0541414,15.0484,15.1126,15.8396,15.5349,15.7066,12.765
ENSG00000221676,RNU6ATAC,9,134164438,134164564,snRNA,0.105758,1.7985,0.0378426,8.06356,4.16524,4.28361,19.7105,20.7511,6.09369
ENSG00000273473,BX649601.1,9,134168768,134169340,lincRNA,,1.19511,0.639471,0.44406,0.0,0.0,0.0,0.457105,0.447439
ENSG00000186350,RXRA,9,134317097,134440585,protein_coding,0.14748,0.232383,0.0572105,11.6808,12.0674,13.0611,12.362,11.1683,10.9762
ENSG00000130635,COL5A1,9,134641773,134844843,protein_coding,2.96962e-06,0.426208,2.97818e-07,21.4742,20.6179,22.2151,24.2827,23.7889,21.0083
ENSG00000196422,PPP1R26,9,135479078,135488893,protein_coding,0.796276,-0.211737,0.637759,1.24723,0.79293,1.01933,0.938065,0.592553,0.580023
ENSG00000160345,C9orf116,9,135495180,135501734,protein_coding,0.394763,-0.565597,0.21069,3.3732,4.53032,4.30068,3.13327,2.08338,1.35955
ENSG00000122140,MRPS2,9,135499983,135504673,protein_coding,0.0222577,-0.482049,0.00588059,24.8849,24.7959,22.0587,15.2611,14.0963,11.7211
ENSG00000130559,CAMSAP1,9,135808486,135907546,protein_coding,0.227972,0.27993,0.0993461,3.97519,4.75865,4.08941,4.2261,4.77397,3.46503
ENSG00000238058,AL355574.1,9,135907811,135916126,bidirectional_promoter_lncRNA,0.614973,0.610359,0.412617,2.42195,0.938296,1.60827,2.07207,1.86983,2.13533
ENSG00000130560,UBAC1,9,135932968,135961380,protein_coding,0.264706,0.252796,0.121921,20.9514,18.1312,20.5255,19.0222,17.9258,19.74
ENSG00000238227,TMEM250,9,136114580,136118875,protein_coding,0.728812,-0.188156,0.543819,4.02468,3.00293,4.1177,2.91494,3.37571,1.57707
ENSG00000107187,LHX3,9,136196249,136205128,protein_coding,2.58276e-08,7.52947,1.83783e-09,0.0,0.0,0.0,3.18095,1.92561,1.72099
ENSG00000165661,QSOX2,9,136206332,136245841,protein_coding,0.96655,0.0237485,0.928039,3.08391,4.63418,3.09782,2.57673,3.75169,2.4859
ENSG00000160360,GPSM1,9,136327475,136359605,protein_coding,2.7945e-06,1.19504,2.78425e-07,2.27406,2.50255,2.46862,4.1086,4.07106,5.03103
ENSG00000213221,DNLZ,9,136359479,136363744,protein_coding,0.480156,0.322112,0.280751,5.4915,4.74184,3.48329,6.33103,4.97786,2.47759
ENSG00000165684,SNAPC4,9,136375576,136400168,protein_coding,0.94778,-0.0665448,0.888462,1.00695,0.988264,0.962858,1.08301,0.881048,0.304383
ENSG00000165689,ENTR1,9,136401921,136410614,protein_coding,0.241396,-0.246957,0.106839,19.1754,21.5025,18.6327,11.5885,14.5809,13.7871
ENSG00000165688,PMPCA,9,136410640,136423761,protein_coding,0.462881,-0.296689,0.265196,5.62864,5.48735,5.22216,3.41059,4.89633,2.3964
ENSG00000148384,INPP5E,9,136428618,136439845,protein_coding,0.913786,0.0853872,0.827022,1.33803,2.76464,1.81649,1.45363,1.98948,1.57291
ENSG00000148396,SEC16A,9,136440095,136483759,protein_coding,0.0237912,0.446644,0.00634807,3.08515,3.7545,3.55564,3.86014,4.11775,3.34573
ENSG00000169692,AGPAT2,9,136673142,136687457,protein_coding,0.332313,0.532995,0.165195,3.94311,3.05523,3.66573,4.81926,4.39719,3.14539
ENSG00000233016,SNHG7,9,136721365,136728184,antisense,0.125937,-0.327164,0.0469089,10.3472,10.5689,10.1239,7.60205,6.19811,5.94924
ENSG00000280496,SNORA17B,9,136726103,136726239,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000276161,SNORA17B,9,136726104,136726234,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000274998,SNORA17A,9,136726746,136726879,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000281808,RF00560,9,136726747,136726879,snoRNA,,,,0.0,0.0,0.0,0.0,0.0,0.0
